,visitorid,itemid,event,timestamp
77709,64,365,view,1433433017059
77710,182,428,view,1433431041940
77711,192,178,view,1433433762517
77712,234,52,view,1433431257291
77713,25,92,view,1433434649210
77714,41,280,view,1433434733208
77715,133,43,view,1433433368042
77716,213,174,view,1433434555823
77717,84,46,view,1433435378942
77718,221,350,view,1433434498793
77719,267,209,view,1433434498750
77720,140,56,view,1433435020585
77721,37,297,view,1433435157177
77722,19,322,view,1433432131783
77723,19,430,addtocart,1433432469410
77724,100,137,view,1433433178570
77725,272,152,view,1433431982848
77726,100,167,view,1433431206639
77727,129,121,view,1433434356883
77728,252,278,view,1433433989222
77729,9,306,view,1433435467391
77730,74,421,view,1433432917184
77731,245,446,view,1433434414295
77732,117,144,view,1433432116375
77733,123,187,view,1433435387667
77734,87,397,view,1433433267782
77735,244,21,view,1433433695946
77736,280,295,view,1433431929164
77737,263,444,view,1433434018341
77738,190,84,view,1433435378203
77739,106,395,view,1433431984326
77740,50,58,view,1433434496244
77741,201,461,view,1433431050684
77742,258,172,view,1433434710835
77743,213,286,view,1433432247412
77744,133,48,view,1433433783226
77745,2,0,view,1433435425948
77746,85,441,view,1433434021080
77747,88,199,view,1433431665220
77748,19,331,view,1433435365737
77749,182,154,view,1433435160849
77750,67,68,view,1433431682603
77751,123,446,view,1433432301164
77752,147,6,view,1433432755665
77753,106,146,view,1433433806902
77754,87,170,view,1433434494900
77755,19,301,view,1433432115241
77756,263,309,view,1433433141358
77757,106,431,view,1433432421574
77758,182,150,view,1433435365425
77759,236,32,view,1433434071997
77760,186,129,view,1433432322957
77761,258,352,view,1433432416500
77762,166,230,view,1433432702791
77763,117,303,view,1433432702859
77764,14,364,view,1433430966709
77765,106,116,view,1433434112810
77766,111,61,view,1433431172627
77767,250,208,view,1433431159201
77768,250,164,view,1433434217204
77769,124,30,transaction,1433433553105
77770,163,271,view,1433431233724
77771,12,275,view,1433433020656
77772,244,3,view,1433434223138
77773,279,174,view,1433434347102
77774,9,21,view,1433433079178
77775,129,135,view,1433433809174
77776,122,231,view,1433433179310
77777,151,86,view,1433434452625
77778,74,460,view,1433432073189
77779,74,368,view,1433432740212
77780,240,411,view,1433434491586
77781,174,309,view,1433433572074
77782,193,361,view,1433433186521
77783,262,2,view,1433432299547
77784,270,170,view,1433431821474
77785,105,17,view,1433433261407
77786,110,424,view,1433432074882
77787,106,25,view,1433435166777
77788,50,56,view,1433434489710
77789,166,95,view,1433433883675
77790,154,461,view,1433435599689
77791,61,141,view,1433434789016
77792,63,457,view,1433434521462
77793,212,423,view,1433435167487
77794,17,234,view,1433435347436
77795,248,406,view,1433432093789
77796,139,293,view,1433433656030
77797,44,313,view,1433434932863
77798,58,280,view,1433431208856
77799,162,352,view,1433435641496
77800,273,156,view,1433435278924
77801,166,195,view,1433432284805
77802,135,324,view,1433434298501
77803,161,425,view,1433435067793
77804,12,343,view,1433432483266
77805,73,451,view,1433433553253
77806,134,26,view,1433435541795
77807,142,453,view,1433435647207
77808,17,76,view,1433434717362
77809,78,22,view,1433434765680
77810,85,180,view,1433435593158
77811,132,43,view,1433434009439
77812,28,80,view,1433431875087
77813,10,87,view,1433432760040
77814,66,68,view,1433434037244
77815,219,61,view,1433432611183
77816,117,36,view,1433434398913
77817,57,298,view,1433432249278
77818,133,450,view,1433434232030
77819,182,239,view,1433435407927
77820,87,374,view,1433432985815
77821,165,293,view,1433434567616
77822,73,304,view,1433433861022
77823,121,292,view,1433432937619
77824,218,163,view,1433434518481
77825,271,302,view,1433434336658
77826,129,290,view,1433431624980
77827,182,50,view,1433435393759
77828,263,147,view,1433435303158
77829,62,249,view,1433431615591
77830,276,80,view,1433435322150
77831,128,316,view,1433433880549
77832,263,208,view,1433431030272
77833,166,52,view,1433431186407
77834,149,337,view,1433435298114
77835,103,309,view,1433432258372
77836,41,187,addtocart,1433434484110
77837,166,275,view,1433432867363
77838,166,347,view,1433432369129
77839,196,52,view,1433431448184
77840,201,102,view,1433464129228
77841,276,95,view,1433467242479
77842,2,213,view,1433468979929
77843,100,105,view,1433465458955
77844,100,443,view,1433467581949
77845,189,223,view,1433467798321
77846,275,358,view,1433467796518
77847,141,93,view,1433467467520
77848,135,18,view,1433469040344
77849,249,306,view,1433467497581
77850,85,49,view,1433466406530
77851,240,196,view,1433469111562
77852,53,12,view,1433467765751
77853,262,13,view,1433464784111
77854,225,367,view,1433468316853
77855,19,323,view,1433465219658
77856,76,178,view,1433469190991
77857,272,82,view,1433464217270
77858,106,337,transaction,1433468971654
77859,178,236,view,1433465099949
77860,29,344,view,1433467275814
77861,81,303,view,1433468622847
77862,100,353,view,1433465446603
77863,108,380,view,1433467731793
77864,277,453,view,1433464915644
77865,35,417,view,1433466789020
77866,226,429,view,1433468619549
77867,14,374,view,1433465155764
77868,140,138,view,1433469114470
77869,168,107,view,1433467713233
77870,130,146,view,1433468614349
77871,56,254,view,1433467707218
77872,169,432,view,1433467695982
77873,44,201,view,1433467320613
77874,19,4,view,1433465436027
77875,268,263,view,1433467683760
77876,144,438,view,1433466655342
77877,85,185,view,1433468903622
77878,85,277,view,1433464392974
77879,193,273,view,1433467336297
77880,163,80,view,1433468959337
77881,4,444,view,1433466656755
77882,81,379,view,1433464870434
77883,55,413,view,1433465428180
77884,87,53,view,1433465154606
77885,48,293,view,1433468500286
77886,115,387,view,1433468597010
77887,237,80,view,1433467654447
77888,107,101,view,1433464389747
77889,37,362,view,1433468948158
77890,82,307,view,1433466795069
77891,119,360,view,1433467360598
77892,108,93,view,1433467643231
77893,170,377,view,1433464966633
77894,87,453,view,1433467624196
77895,169,71,view,1433467380403
77896,94,238,view,1433467617721
77897,23,39,view,1433467614859
77898,212,388,view,1433467609076
77899,113,324,view,1433465361893
77900,223,227,view,1433468914506
77901,254,65,view,1433464923270
77902,88,324,view,1433467403272
77903,118,192,view,1433466529992
77904,251,61,view,1433465639420
77905,24,76,view,1433464503217
77906,175,392,view,1433468263001
77907,100,222,view,1433464264738
77908,277,116,view,1433464185374
77909,262,123,view,1433464266876
77910,106,395,view,1433464508496
77911,28,301,view,1433468244554
77912,105,117,view,1433468916583
77913,199,166,view,1433464509259
77914,126,379,view,1433466563587
77915,203,158,view,1433468217895
77916,7,293,view,1433466507107
77917,214,117,view,1433464881165
77918,30,403,view,1433466577915
77919,277,212,view,1433464894048
77920,14,374,transaction,1433464716866
77921,169,107,view,1433468107189
77922,77,20,view,1433466829069
77923,100,333,view,1433465567464
77924,75,253,view,1433466170839
77925,36,6,transaction,1433465069282
77926,85,398,view,1433468333719
77927,83,216,view,1433467476070
77928,184,433,view,1433466157347
77929,168,146,view,1433465607160
77930,68,70,view,1433468096475
77931,86,296,view,1433466844333
77932,103,8,view,1433466148999
77933,99,172,view,1433465755222
77934,70,392,view,1433464252109
77935,14,374,view,1433464195367
77936,35,320,view,1433464617338
77937,230,418,addtocart,1433468825403
77938,236,260,view,1433467476443
77939,85,323,view,1433466608654
77940,14,140,view,1433466859055
77941,50,289,view,1433464716803
77942,122,168,addtocart,1433468943724
77943,30,90,view,1433468713748
77944,90,398,view,1433468561395
77945,87,168,view,1433466447965
77946,100,271,view,1433464837067
77947,32,427,view,1433466118066
77948,52,436,view,1433464495193
77949,72,404,view,1433468076489
77950,100,448,view,1433465763847
77951,267,252,view,1433469086358
77952,7,372,view,1433464849864
77953,29,92,view,1433466877768
77954,54,158,view,1433466362627
77955,14,374,view,1433466878962
77956,43,224,view,1433468350945
77957,81,312,view,1433466879999
77958,100,390,view,1433465767730
77959,106,278,view,1433464615569
77960,140,399,view,1433466062597
77961,85,227,view,1433468358919
77962,40,241,view,1433468834536
77963,115,370,view,1433468360504
77964,79,354,view,1433466039266
77965,67,62,view,1433468186717
77966,147,114,view,1433469029207
77967,52,216,view,1433464696665
77968,239,176,view,1433468050958
77969,72,374,view,1433468050907
77970,169,107,view,1433468186702
77971,201,137,view,1433466927356
77972,86,221,view,1433465538104
77973,38,18,view,1433466013765
77974,84,463,view,1433467529806
77975,106,403,view,1433466947790
77976,51,263,view,1433464741116
77977,251,287,view,1433465622442
77978,100,321,view,1433465986158
77979,119,149,view,1433466970312
77980,75,263,view,1433467527267
77981,47,201,view,1433466637132
77982,262,139,view,1433466972206
77983,268,121,view,1433465983594
77984,138,272,view,1433465983380
77985,201,412,view,1433464111682
77986,211,297,view,1433468029447
77987,276,408,view,1433468383937
77988,194,181,view,1433468559052
77989,34,167,view,1433469235122
77990,80,380,view,1433465965093
77991,213,208,view,1433468558904
77992,111,279,view,1433465703445
77993,34,433,view,1433469272745
77994,166,464,view,1433466439418
77995,73,458,addtocart,1433469024632
77996,250,279,view,1433466330868
77997,185,136,view,1433466327638
77998,187,238,view,1433465940415
77999,199,76,view,1433465938173
78000,116,379,view,1433465409504
78001,34,29,view,1433465934627
78002,55,236,view,1433468310408
78003,231,71,view,1433468556647
78004,235,96,view,1433468540169
78005,21,424,view,1433466326776
78006,144,351,view,1433465925727
78007,160,290,view,1433464181279
78008,158,148,view,1433464727737
78009,44,211,view,1433465627017
78010,24,241,view,1433467046297
78011,84,339,view,1433468923043
78012,192,332,view,1433468400147
78013,251,411,view,1433464739888
78014,51,463,view,1433467050295
78015,85,462,view,1433465900426
78016,39,144,view,1433467059092
78017,48,170,view,1433464596252
78018,254,281,view,1433468173531
78019,179,211,view,1433467064830
78020,154,358,view,1433464932671
78021,14,432,view,1433464431641
78022,169,129,view,1433468402893
78023,170,89,view,1433465884111
78024,221,180,view,1433464953190
78025,131,142,view,1433465711058
78026,264,146,view,1433465820506
78027,169,107,view,1433468408156
78028,169,371,view,1433467988616
78029,170,271,view,1433468209616
78030,47,20,view,1433464969886
78031,276,149,view,1433468230229
78032,85,462,view,1433467088573
78033,23,122,view,1433465861501
78034,172,21,view,1433464270961
78035,138,371,view,1433467095886
78036,204,435,view,1433469016228
78037,203,226,view,1433465836031
78038,100,222,view,1433464305611
78039,251,246,view,1433466471100
78040,85,79,view,1433467111304
78041,135,338,view,1433467114464
78042,98,137,view,1433465491309
78043,51,388,view,1433468674777
78044,25,180,view,1433464306559
78045,215,256,view,1433466293470
78046,73,78,view,1433467955892
78047,73,62,view,1433468288553
78048,39,201,view,1433467120307
78049,115,148,view,1433468426151
78050,238,330,view,1433468673319
78051,172,390,view,1433466288096
78052,270,76,view,1433465018122
78053,170,405,view,1433464142727
78054,161,9,view,1433469007545
78055,74,442,view,1433467933744
78056,212,310,view,1433467142949
78057,215,277,view,1433466442517
78058,209,3,view,1433468429361
78059,140,138,view,1433469227673
78060,280,420,view,1433467148742
78061,157,340,view,1433468754990
78062,84,46,view,1433466410289
78063,46,68,view,1433464475984
78064,29,387,view,1433467916277
78065,171,446,view,1433466276884
78066,171,191,view,1433468663745
78067,126,170,view,1433467162702
78068,194,89,view,1433467178696
78069,165,97,view,1433468441188
78070,20,126,view,1433468552441
78071,37,300,view,1433467868254
78072,14,424,view,1433464269105
78073,230,418,view,1433468997242
78074,234,400,view,1433466451419
78075,251,95,view,1433466752623
78076,213,360,view,1433467198910
78077,201,436,view,1433464322856
78078,265,411,view,1433467847730
78079,26,137,view,1433467841883
78080,84,364,view,1433468453924
78081,64,48,view,1433466254726
78082,266,189,view,1433464785095
78083,211,333,view,1433466770160
78084,172,219,view,1433467230527
78085,61,80,view,1433466253471
78086,172,260,view,1433466252437
78087,161,88,view,1433469108641
78088,71,143,view,1433470990511
78089,203,70,view,1433469942934
78090,209,457,view,1433472231386
78091,28,29,view,1433472163802
78092,208,382,view,1433470461862
78093,211,189,view,1433473212256
78094,29,95,view,1433470977635
78095,277,361,view,1433469300824
78096,207,369,view,1433472823113
78097,237,272,view,1433471020015
78098,172,226,view,1433472054505
78099,41,223,view,1433470337406
78100,251,161,view,1433473358140
78101,266,215,view,1433469425547
78102,278,260,view,1433470661341
78103,192,275,view,1433472795854
78104,255,415,view,1433470046470
78105,153,110,view,1433473980453
78106,261,141,view,1433470224825
78107,100,178,view,1433472326680
78108,30,178,view,1433473335572
78109,51,4,view,1433470886811
78110,80,233,view,1433472095424
78111,39,235,view,1433470227684
78112,245,192,view,1433472156510
78113,88,234,addtocart,1433470135361
78114,212,55,view,1433469531795
78115,157,31,view,1433470922416
78116,264,5,view,1433472998855
78117,278,53,view,1433469847133
78118,110,432,view,1433470132729
78119,77,10,view,1433471507246
78120,115,289,view,1433470233125
78121,127,232,view,1433473888732
78122,52,23,view,1433474010450
78123,258,258,view,1433473606678
78124,278,203,view,1433471203953
78125,237,180,view,1433472148865
78126,66,173,view,1433471849505
78127,245,410,view,1433471303971
78128,149,302,view,1433472837915
78129,100,381,view,1433472147111
78130,257,362,view,1433473336364
78131,250,263,view,1433471850586
78132,38,418,view,1433471449860
78133,36,234,view,1433471653826
78134,4,86,view,1433469287002
78135,99,137,view,1433472924407
78136,216,79,view,1433470419554
78137,113,406,view,1433473859521
78138,80,48,view,1433473977274
78139,266,205,view,1433472358744
78140,182,137,view,1433470934627
78141,234,109,view,1433473525774
78142,272,441,view,1433469530945
78143,66,354,view,1433471853364
78144,166,402,view,1433471295746
78145,223,96,view,1433472816336
78146,278,107,view,1433469731533
78147,10,85,view,1433469964251
78148,75,383,view,1433472022364
78149,135,17,view,1433473515206
78150,162,107,view,1433469465712
78151,243,369,view,1433472022821
78152,190,211,view,1433470297087
78153,217,78,view,1433473659260
78154,21,150,view,1433470487236
78155,217,428,view,1433472257411
78156,77,10,view,1433471667315
78157,257,410,view,1433471736213
78158,202,264,view,1433471931541
78159,100,432,addtocart,1433469797245
78160,215,271,view,1433473271533
78161,235,80,view,1433472136439
78162,106,80,view,1433472260588
78163,116,60,view,1433471733694
78164,162,370,transaction,1433470331304
78165,177,92,view,1433471733173
78166,13,105,view,1433470369624
78167,93,386,view,1433470252329
78168,80,314,view,1433472939223
78169,106,239,view,1433473084665
78170,169,299,view,1433470058447
78171,165,447,view,1433472833974
78172,193,33,view,1433473403641
78173,89,306,view,1433473813828
78174,234,129,view,1433473416113
78175,110,432,view,1433470817799
78176,77,310,view,1433471869816
78177,54,200,view,1433470363375
78178,193,442,view,1433472827443
78179,118,256,view,1433473974258
78180,44,421,view,1433472811560
78181,30,198,view,1433469561761
78182,141,65,view,1433472126136
78183,123,178,view,1433474106258
78184,4,336,view,1433471666485
78185,200,9,view,1433470989813
78186,214,279,view,1433472035191
78187,220,362,view,1433469723180
78188,106,380,view,1433469759597
78189,63,442,view,1433471677485
78190,278,289,view,1433470302619
78191,249,193,view,1433472323613
78192,244,285,view,1433471965593
78193,198,32,view,1433470264117
78194,281,85,view,1433472312449
78195,256,151,view,1433473313771
78196,249,118,view,1433472036963
78197,192,265,view,1433469362363
78198,262,93,view,1433473822434
78199,75,18,addtocart,1433470265728
78200,201,36,view,1433473432555
78201,253,147,view,1433470327952
78202,226,279,view,1433473830928
78203,20,316,view,1433470791622
78204,266,236,view,1433469391077
78205,173,236,view,1433470092491
78206,116,344,view,1433470762308
78207,80,113,view,1433472118816
78208,65,298,view,1433471880644
78209,269,353,view,1433469611740
78210,137,91,addtocart,1433471880788
78211,117,464,view,1433473951440
78212,48,452,view,1433473077986
78213,21,223,view,1433469507535
78214,42,354,view,1433474102128
78215,171,43,view,1433472115975
78216,102,271,view,1433473306382
78217,12,319,view,1433473422402
78218,269,353,view,1433470042416
78219,164,334,view,1433471883216
78220,142,438,view,1433472506186
78221,109,388,view,1433474000818
78222,170,22,view,1433472946326
78223,149,339,view,1433472900525
78224,73,33,view,1433471059681
78225,124,167,view,1433470525115
78226,28,330,view,1433470349863
78227,235,76,view,1433473728028
78228,148,31,view,1433470927590
78229,65,298,view,1433470913642
78230,21,344,view,1433473962583
78231,106,104,view,1433470325167
78232,215,275,view,1433472563782
78233,220,351,view,1433471129247
78234,249,124,view,1433473554826
78235,73,208,addtocart,1433473717947
78236,136,413,view,1433470908667
78237,260,380,view,1433473211693
78238,2,170,view,1433473366836
78239,170,22,addtocart,1433472950189
78240,207,361,view,1433472810683
78241,164,375,view,1433471161098
78242,106,46,view,1433471065413
78243,210,133,view,1433469339907
78244,278,296,view,1433469790047
78245,200,88,view,1433472197984
78246,196,196,view,1433471191492
78247,48,452,view,1433473735765
78248,170,385,view,1433471065160
78249,42,449,view,1433469907971
78250,266,308,view,1433472935619
78251,136,253,view,1433472957944
78252,42,448,view,1433473849372
78253,262,48,view,1433473614725
78254,160,408,view,1433469308450
78255,130,273,view,1433471550402
78256,190,166,view,1433469995619
78257,63,47,view,1433471348645
78258,28,60,view,1433469796479
78259,39,418,view,1433472201875
78260,182,256,view,1433471806053
78261,217,359,view,1433473592258
78262,106,252,view,1433473487803
78263,196,335,view,1433473243437
78264,190,219,view,1433470981914
78265,217,359,view,1433473640274
78266,100,381,view,1433472190135
78267,249,320,view,1433472369000
78268,73,269,view,1433470609235
78269,52,23,addtocart,1433473147878
78270,269,320,view,1433472439861
78271,106,80,transaction,1433472451996
78272,2,335,view,1433473454376
78273,229,441,view,1433472910544
78274,173,258,view,1433472637789
78275,122,132,view,1433469411438
78276,70,444,view,1433473444626
78277,145,253,view,1433473907747
78278,122,308,view,1433472733987
78279,65,30,view,1433469602124
78280,59,238,view,1433471813310
78281,232,98,view,1433469899687
78282,231,381,view,1433472184973
78283,102,463,view,1433473197996
78284,189,365,view,1433472866739
78285,88,344,view,1433469552639
78286,251,183,view,1433472541036
78287,126,37,view,1433469676693
78288,127,334,view,1433471345960
78289,147,133,view,1433472972830
78290,33,116,view,1433469923375
78291,233,198,view,1433469384011
78292,144,415,view,1433472630868
78293,244,60,view,1433470199833
78294,239,91,view,1433472211825
78295,147,303,view,1433469296233
78296,188,152,view,1433472751506
78297,243,258,view,1433470994244
78298,130,43,view,1433472629581
78299,170,50,view,1433471246227
78300,231,269,view,1433473144567
78301,118,93,view,1433470202120
78302,203,330,view,1433472179688
78303,208,339,view,1433470982306
78304,149,59,view,1433470756841
78305,55,74,view,1433474094584
78306,153,30,view,1433471411990
78307,210,170,view,1433470161889
78308,192,15,view,1433470513364
78309,203,63,view,1433473266751
78310,276,65,view,1433470641052
78311,187,38,view,1433471896781
78312,60,459,view,1433471120228
78313,253,389,view,1433470158425
78314,85,413,view,1433472220277
78315,246,82,view,1433473620253
78316,13,436,view,1433473928746
78317,223,24,view,1433473928725
78318,143,300,view,1433472297892
78319,208,339,view,1433470804494
78320,265,33,view,1433472602098
78321,192,105,view,1433472839511
78322,173,43,view,1433469732896
78323,276,425,view,1433471827810
78324,39,161,view,1433474054500
78325,122,236,view,1433469316850
78326,27,85,view,1433472669514
78327,255,348,view,1433470150036
78328,203,151,view,1433472726079
78329,85,413,view,1433472229253
78330,164,143,view,1433471690083
78331,48,368,view,1433469425697
78332,33,400,view,1433473855263
78333,216,169,view,1433473426906
78334,64,331,view,1433453570090
78335,151,79,view,1433451841747
78336,10,15,view,1433454947974
78337,136,456,view,1433453502333
78338,10,89,view,1433451461447
78339,107,465,view,1433453141573
78340,236,388,view,1433452979071
78341,218,209,view,1433453703087
78342,135,208,view,1433455026928
78343,218,113,view,1433452844592
78344,220,182,view,1433451872331
78345,117,101,view,1433454587848
78346,190,169,view,1433452727934
78347,133,242,view,1433452953703
78348,70,407,view,1433453166892
78349,198,338,view,1433454587147
78350,17,104,view,1433453029478
78351,6,131,view,1433451422107
78352,7,275,view,1433454974036
78353,127,186,view,1433451907744
78354,137,406,view,1433452451754
78355,87,268,view,1433452082725
78356,261,203,view,1433454584268
78357,153,136,view,1433452225821
78358,152,202,view,1433453018477
78359,138,122,view,1433452704932
78360,199,28,view,1433452250757
78361,7,229,view,1433453785970
78362,194,443,view,1433452437182
78363,116,244,view,1433451852085
78364,182,130,view,1433452079019
78365,35,433,view,1433452392484
78366,272,235,view,1433452732669
78367,140,383,view,1433454581278
78368,169,230,view,1433451448724
78369,167,228,view,1433452592900
78370,169,311,view,1433451273049
78371,60,176,view,1433452333847
78372,13,430,view,1433452733335
78373,233,68,view,1433453682283
78374,70,291,view,1433452078585
78375,88,138,view,1433452818419
78376,152,426,view,1433452322431
78377,21,444,view,1433452670609
78378,34,31,view,1433451296296
78379,280,439,view,1433454942916
78380,16,176,view,1433454979740
78381,180,441,view,1433452008249
78382,147,277,view,1433452144588
78383,40,292,view,1433452578682
78384,163,359,view,1433453904596
78385,152,426,view,1433453460689
78386,100,361,view,1433452963066
78387,13,311,view,1433452738361
78388,37,61,view,1433452499764
78389,78,308,view,1433453591334
78390,23,226,view,1433453682769
78391,187,356,view,1433451839757
78392,150,262,view,1433452421287
78393,83,108,view,1433451387275
78394,7,300,view,1433451387197
78395,258,160,view,1433453319096
78396,270,451,view,1433454280552
78397,180,125,view,1433453174002
78398,127,329,view,1433451612270
78399,47,279,view,1433453451708
78400,200,95,view,1433452158751
78401,250,190,view,1433454807546
78402,115,290,view,1433453705188
78403,98,407,view,1433451729664
78404,70,291,view,1433451729220
78405,60,176,view,1433452179475
78406,144,139,view,1433452384018
78407,129,368,view,1433454440162
78408,118,440,view,1433452699817
78409,55,354,view,1433452278038
78410,35,394,view,1433453698759
78411,261,290,view,1433452383720
78412,66,248,view,1433451428212
78413,201,333,view,1433455027849
78414,106,2,view,1433453806829
78415,98,39,view,1433451662403
78416,40,316,view,1433454010487
78417,195,110,view,1433453602431
78418,93,282,view,1433452746119
78419,140,187,view,1433453603386
78420,5,139,view,1433454010005
78421,181,322,view,1433451349005
78422,166,202,view,1433451781216
78423,155,51,view,1433453434263
78424,269,165,view,1433454938162
78425,40,391,view,1433452214619
78426,9,205,view,1433454869147
78427,106,321,view,1433454287475
78428,50,382,view,1433454840103
78429,181,106,view,1433451315334
78430,42,254,view,1433452116541
78431,161,361,view,1433451994398
78432,208,135,view,1433455040760
78433,272,180,view,1433453664731
78434,97,273,view,1433452789768
78435,102,254,view,1433455075326
78436,103,392,view,1433454994146
78437,237,428,view,1433452749208
78438,21,339,view,1433454362668
78439,167,449,addtocart,1433452378503
78440,199,119,view,1433452213657
78441,198,377,view,1433454472958
78442,64,91,view,1433453814606
78443,171,74,view,1433453694486
78444,240,43,view,1433453417559
78445,135,437,view,1433454723252
78446,46,125,view,1433454360129
78447,20,245,view,1433453112515
78448,88,420,view,1433453009569
78449,160,88,view,1433452751232
78450,116,182,view,1433452301798
78451,226,174,view,1433452896795
78452,222,339,view,1433453411094
78453,98,80,addtocart,1433452922451
78454,100,177,view,1433451788288
78455,202,201,view,1433454821074
78456,46,301,view,1433453409964
78457,142,243,view,1433453727379
78458,9,344,view,1433453615880
78459,35,283,view,1433452373204
78460,55,82,view,1433454190395
78461,106,399,view,1433452914973
78462,234,164,transaction,1433451722703
78463,261,281,view,1433452447391
78464,105,432,view,1433451371973
78465,88,346,view,1433451494547
78466,17,60,view,1433453108838
78467,178,65,view,1433452635027
78468,43,264,view,1433452371239
78469,189,346,view,1433452669997
78470,221,420,view,1433451495160
78471,152,292,view,1433452756279
78472,8,32,addtocart,1433455001986
78473,256,261,view,1433453395299
78474,223,83,view,1433451903319
78475,69,252,view,1433452368075
78476,195,218,view,1433453827761
78477,233,180,view,1433451991346
78478,100,260,view,1433453006926
78479,152,426,addtocart,1433452283550
78480,169,183,view,1433451636433
78481,70,457,view,1433451898110
78482,87,226,view,1433454542664
78483,163,312,view,1433451311868
78484,199,286,transaction,1433453378248
78485,231,139,view,1433451709350
78486,141,10,view,1433451719171
78487,81,302,view,1433451464453
78488,87,234,transaction,1433452686436
78489,199,143,view,1433453721408
78490,265,301,view,1433451464228
78491,215,233,view,1433453192758
78492,187,175,view,1433452794935
78493,51,144,view,1433455031491
78494,270,200,view,1433451915509
78495,177,187,view,1433452178445
78496,87,283,view,1433452171288
78497,208,279,view,1433451835814
78498,21,181,view,1433453367736
78499,100,260,view,1433453257892
78500,269,398,view,1433452901877
78501,258,54,view,1433453365636
78502,184,403,view,1433454898156
78503,181,234,view,1433451361928
78504,214,268,view,1433453360957
78505,44,80,transaction,1433452019640
78506,140,200,view,1433453635579
78507,114,233,view,1433451439007
78508,102,103,view,1433454773436
78509,271,358,view,1433451359911
78510,78,174,view,1433452216314
78511,199,286,view,1433453637805
78512,199,318,view,1433452230734
78513,55,360,view,1433452326460
78514,101,170,view,1433452343819
78515,141,207,view,1433452683403
78516,168,237,view,1433453068816
78517,116,2,view,1433452607254
78518,165,420,view,1433452552361
78519,219,355,view,1433453996847
78520,60,117,view,1433453844965
78521,273,70,view,1433452884754
78522,72,88,view,1433452606425
78523,174,206,view,1433452881552
78524,52,22,view,1433451524356
78525,195,98,view,1433452511882
78526,7,10,view,1433451357124
78527,169,0,view,1433451623656
78528,29,104,view,1433451522394
78529,209,281,view,1433454290838
78530,181,145,view,1433451333025
78531,53,291,view,1433453069345
78532,26,106,view,1433451516847
78533,96,461,view,1433453931481
78534,120,231,view,1433451574865
78535,92,184,view,1433453932099
78536,17,240,view,1433453852909
78537,245,447,view,1433453069739
78538,111,20,view,1433452910932
78539,89,182,view,1433454324287
78540,25,407,view,1433455020212
78541,152,128,view,1433451647144
78542,66,354,view,1433453290647
78543,217,161,view,1433455089214
78544,11,275,view,1433451710897
78545,228,97,view,1433454813928
78546,162,20,view,1433454075300
78547,240,236,view,1433453937621
78548,77,18,view,1433452780192
78549,113,382,view,1433454133902
78550,61,288,addtocart,1433453654826
78551,100,122,view,1433454070330
78552,98,82,view,1433452342373
78553,218,138,transaction,1433454135355
78554,13,48,view,1433452562923
78555,22,17,view,1433451833407
78556,46,380,view,1433454137355
78557,19,458,view,1433453914715
78558,54,55,view,1433453334534
78559,228,70,view,1433452146744
78560,9,369,view,1433453862295
78561,193,91,view,1433452565880
78562,124,343,view,1433451918415
78563,208,112,view,1433451314191
78564,87,234,view,1433452507326
78565,161,314,view,1433452039760
78566,69,411,view,1433452542541
78567,15,273,view,1433453295277
78568,85,259,view,1433451557836
78569,85,72,view,1433452620721
78570,119,229,view,1433452033460
78571,57,258,view,1433452787240
78572,194,443,view,1433452495892
78573,106,399,view,1433452910453
78574,265,127,view,1433451587404
78575,135,416,view,1433452048399
78576,106,62,view,1433454311360
78577,148,376,view,1433453038370
78578,31,309,view,1433453952391
78579,218,237,view,1433454041289
78580,40,424,view,1433451819810
78581,135,155,view,1433454288508
78582,63,181,view,1433452539391
78583,106,321,view,1433452453761
78584,158,257,view,1433454307835
78585,29,55,view,1433452571925
78586,207,193,view,1433452237616
78587,96,26,view,1433454163125
78588,132,450,view,1433452497508
78589,155,44,view,1433454824521
78590,20,452,view,1433454167495
78591,64,100,view,1433451551367
78592,188,258,view,1433451249894
78593,226,456,view,1433453322994
78594,181,178,view,1433451260321
78595,181,311,view,1433451413973
78596,178,60,view,1433451866647
78597,90,109,view,1433454171163
78598,156,87,view,1433454612349
78599,189,92,view,1433452713799
78600,16,66,view,1433455107900
78601,116,292,view,1433454614013
78602,248,375,view,1433453158111
78603,271,6,view,1433451630713
78604,142,243,view,1433453693267
78605,137,209,view,1433453540900
78606,115,430,view,1433452165833
78607,39,305,view,1433453299764
78608,247,197,view,1433454619884
78609,199,2,view,1433453051230
78610,149,1,view,1433453553940
78611,126,436,view,1433454621326
78612,180,125,view,1433454471842
78613,217,230,view,1433454960362
78614,47,154,view,1433453233503
78615,274,345,view,1433451416627
78616,61,98,view,1433451478326
78617,113,189,view,1433453271758
78618,40,58,view,1433451865756
78619,97,238,view,1433454286646
78620,189,223,view,1433453676804
78621,51,319,view,1433451751658
78622,45,417,transaction,1433453149331
78623,96,200,view,1433454174249
78624,246,131,view,1433453521819
78625,207,43,addtocart,1433451753138
78626,45,417,view,1433452802220
78627,169,246,view,1433451549479
78628,90,216,view,1433452908699
78629,94,197,view,1433451549336
78630,60,117,view,1433453562195
78631,217,24,view,1433452415005
78632,119,94,view,1433451680538
78633,126,404,view,1433453750208
78634,180,190,view,1433453879566
78635,59,45,view,1433454593466
